Date,Open,High,Low,Close,Adj Close,Volume
2016-10-17,141.899994,142.699997,136.100006,137.300003,137.300003,4779048
2016-10-18,138.500000,143.699997,138.199997,143.199997,143.199997,3708398
2016-10-19,144.000000,144.199997,140.449997,142.750000,142.750000,3195646
2016-10-20,143.250000,149.300003,143.000000,147.850006,147.850006,5526031
2016-10-21,147.500000,148.000000,144.399994,146.949997,146.949997,3224297
2016-10-24,147.100006,150.850006,147.100006,148.000000,148.000000,4283625
2016-10-25,147.000000,149.300003,147.000000,147.750000,147.750000,2744146
2016-10-26,147.000000,149.649994,142.800003,144.649994,144.649994,3228567
2016-10-27,143.949997,145.449997,141.500000,143.850006,143.850006,2633065
2016-10-28,144.449997,148.000000,143.750000,147.649994,147.649994,3860131
2016-11-01,147.000000,147.699997,143.699997,144.199997,144.199997,2336674
2016-11-02,142.250000,142.750000,138.300003,139.050003,139.050003,3525327
2016-11-03,138.199997,140.500000,136.100006,137.050003,137.050003,4522777
2016-11-04,138.000000,138.300003,132.300003,133.949997,133.949997,6460119
2016-11-07,135.800003,137.000000,131.600006,132.850006,132.850006,6212822
2016-11-08,132.550003,133.300003,128.500000,129.550003,129.550003,5101370
2016-11-09,119.099998,130.899994,116.000000,128.699997,128.699997,10105589
2016-11-10,134.000000,145.399994,132.500000,143.050003,143.050003,12454663
2016-11-11,143.000000,154.449997,140.600006,143.899994,143.899994,17837062
2016-11-15,145.500000,149.899994,142.550003,147.800003,147.800003,9838960
2016-11-16,151.000000,152.000000,146.250000,147.850006,147.850006,7363461
2016-11-17,147.850006,151.000000,147.100006,149.399994,149.399994,4976955
2016-11-18,150.949997,158.000000,148.850006,157.100006,157.100006,10697831
2016-11-21,158.000000,159.600006,147.500000,148.750000,148.750000,8355799
2016-11-22,150.000000,152.600006,146.199997,151.050003,151.050003,5293008
2016-11-23,151.850006,152.399994,146.550003,149.100006,149.100006,5028422
2016-11-24,147.750000,152.350006,146.300003,151.500000,151.500000,5034549
2016-11-25,151.550003,154.699997,151.149994,153.050003,153.050003,3755179
2016-11-28,150.600006,155.300003,148.050003,150.050003,150.050003,4409902
2016-11-29,150.350006,153.199997,148.000000,149.250000,149.250000,2733689
2016-11-30,150.699997,152.350006,147.550003,151.949997,151.949997,5256015
2016-12-01,152.199997,153.000000,146.300003,147.699997,147.699997,3933605
2016-12-02,147.000000,147.050003,140.750000,141.899994,141.899994,10182446
2016-12-05,140.949997,145.250000,140.199997,144.600006,144.600006,3600515
2016-12-06,145.300003,145.899994,142.899994,143.199997,143.199997,2699178
2016-12-07,143.949997,145.000000,138.550003,141.300003,141.300003,4190138
2016-12-08,143.699997,143.800003,141.100006,141.699997,141.699997,2420166
2016-12-09,142.500000,145.100006,141.699997,144.250000,144.250000,3039033
2016-12-12,143.899994,144.850006,140.649994,141.600006,141.600006,2524234
2016-12-13,141.850006,142.899994,140.300003,142.399994,142.399994,2349439
2016-12-14,143.000000,143.000000,139.199997,139.649994,139.649994,1961530
2016-12-15,137.949997,141.199997,136.199997,139.050003,139.050003,2787159
2016-12-16,141.000000,141.000000,136.800003,137.149994,137.149994,1987735
2016-12-19,136.100006,136.550003,133.199997,133.550003,133.550003,2650842
2016-12-20,132.149994,134.100006,128.500000,129.350006,129.350006,3766220
2016-12-21,130.149994,130.949997,127.500000,128.100006,128.100006,3408851
2016-12-22,126.550003,127.199997,125.449997,126.250000,126.250000,2433783
2016-12-23,126.000000,128.000000,125.400002,126.550003,126.550003,2500333
2016-12-26,125.949997,125.949997,121.199997,121.800003,121.800003,2216753
2016-12-27,122.000000,125.000000,119.800003,124.000000,124.000000,2768606
2016-12-28,124.300003,126.449997,123.599998,124.150002,124.150002,2229100
2016-12-29,123.300003,124.699997,121.300003,121.949997,121.949997,2479869
2016-12-30,121.949997,125.400002,121.650002,123.099998,123.099998,3209572
2017-01-02,124.500000,126.500000,121.650002,125.550003,125.550003,3427697
2017-01-03,125.000000,126.900002,123.599998,126.250000,126.250000,3067265
2017-01-04,126.400002,127.199997,124.349998,125.550003,125.550003,2202598
2017-01-05,127.000000,128.500000,126.099998,127.900002,127.900002,2837972
2017-01-06,128.600006,130.800003,128.050003,129.149994,129.149994,3301515
2017-01-09,129.949997,130.000000,127.150002,127.650002,127.650002,2543447
2017-01-10,128.500000,132.199997,126.900002,131.250000,131.250000,2941207
2017-01-11,131.899994,143.850006,131.050003,140.199997,140.199997,9087334
2017-01-12,139.850006,140.199997,135.800003,136.399994,136.399994,4274500
2017-01-13,137.300003,139.899994,135.050003,138.699997,138.699997,3792777
2017-01-16,138.100006,140.449997,136.550003,137.699997,137.699997,2982923
2017-01-17,138.600006,140.350006,137.199997,138.500000,138.500000,3977619
2017-01-18,138.699997,140.199997,138.149994,138.949997,138.949997,2260205
2017-01-19,138.800003,141.899994,138.000000,140.100006,140.100006,3659192
2017-01-20,139.000000,141.149994,135.149994,135.699997,135.699997,2810197
2017-01-23,135.199997,138.800003,131.600006,137.949997,137.949997,2656279
2017-01-24,138.500000,139.399994,137.199997,138.850006,138.850006,2225296
2017-01-25,139.800003,144.300003,138.399994,142.100006,142.100006,3864730
2017-01-27,142.100006,145.850006,141.199997,143.050003,143.050003,3639299
2017-01-30,142.350006,152.500000,141.750000,148.449997,148.449997,7000407
2017-01-31,148.000000,148.000000,142.800003,144.199997,144.199997,2759245
2017-02-01,144.899994,153.000000,143.250000,151.899994,151.899994,7953417
2017-02-02,150.600006,153.449997,146.399994,151.600006,151.600006,6780058
2017-02-03,151.699997,169.100006,151.050003,167.300003,167.300003,14969300
2017-02-06,168.500000,172.500000,166.300003,167.899994,167.899994,9057071
2017-02-07,167.300003,170.800003,164.000000,168.350006,168.350006,5724353
2017-02-08,169.699997,169.699997,164.500000,166.550003,166.550003,6245171
2017-02-09,161.949997,163.000000,152.199997,153.899994,153.899994,20881408
2017-02-10,153.500000,155.750000,148.600006,150.199997,150.199997,6777579
2017-02-13,151.000000,151.600006,145.000000,146.050003,146.050003,5339783
2017-02-14,146.199997,148.000000,142.800003,145.149994,145.149994,4431777
2017-02-15,145.250000,146.550003,140.649994,141.449997,141.449997,5052690
2017-02-16,143.000000,143.500000,140.300003,141.649994,141.649994,3832761
2017-02-17,142.300003,144.500000,141.100006,141.649994,141.649994,3186235
2017-02-20,141.399994,142.699997,140.500000,141.600006,141.600006,3873866
2017-02-21,142.300003,147.350006,142.000000,145.149994,145.149994,6067332
2017-02-22,146.899994,149.449997,146.000000,147.149994,147.149994,5243714
2017-02-23,147.699997,148.000000,143.899994,144.250000,144.250000,3763386
2017-02-27,144.000000,147.399994,142.100006,144.949997,144.949997,3684850
2017-02-28,145.699997,147.800003,144.850006,146.899994,146.899994,3190140
2017-03-01,147.149994,151.050003,147.149994,148.750000,148.750000,3702108
2017-03-02,150.000000,150.199997,145.250000,145.949997,145.949997,2615693
2017-03-03,145.800003,146.399994,143.250000,144.449997,144.449997,1994132
2017-03-06,145.000000,147.649994,144.800003,147.250000,147.250000,2224629
2017-03-07,147.300003,149.000000,146.550003,148.600006,148.600006,2230589
2017-03-08,148.100006,149.850006,145.600006,146.699997,146.699997,3100200
2017-03-09,145.699997,147.399994,145.350006,146.100006,146.100006,2181507
2017-03-10,147.000000,147.750000,144.100006,145.750000,145.750000,2227819
2017-03-14,150.100006,150.699997,147.850006,150.000000,150.000000,3271929
2017-03-15,150.000000,153.800003,148.350006,150.850006,150.850006,5110801
2017-03-16,152.500000,156.899994,151.199997,155.899994,155.899994,4578444
2017-03-17,157.350006,157.750000,152.600006,153.850006,153.850006,2936724
2017-03-20,153.399994,158.500000,152.000000,157.800003,157.800003,3232504
2017-03-21,158.000000,158.899994,151.800003,152.550003,152.550003,3822345
2017-03-22,150.949997,151.550003,147.000000,147.500000,147.500000,3464092
2017-03-23,148.500000,150.550003,147.000000,149.500000,149.500000,2694980
2017-03-24,151.000000,156.500000,151.000000,154.550003,154.550003,7246206
2017-03-27,154.850006,156.949997,153.399994,155.300003,155.300003,3016663
2017-03-28,156.449997,157.350006,154.449997,155.750000,155.750000,2754901
2017-03-29,156.100006,158.250000,154.449997,156.050003,156.050003,4505123
2017-03-30,156.250000,157.750000,154.500000,155.100006,155.100006,3829066
2017-03-31,155.350006,158.500000,154.300003,155.899994,155.899994,4162952
2017-04-03,156.699997,157.050003,154.550003,155.250000,155.250000,1619010
2017-04-05,155.500000,159.899994,154.649994,157.850006,157.850006,3537675
2017-04-06,157.300003,158.449997,153.550003,154.899994,154.899994,4425600
2017-04-07,153.949997,155.399994,151.149994,151.800003,151.800003,3076951
2017-04-10,151.199997,156.199997,151.199997,155.500000,155.500000,2758424
2017-04-11,155.750000,159.600006,154.550003,159.050003,159.050003,4972531
2017-04-12,159.250000,160.550003,155.500000,156.649994,156.649994,3682002
2017-04-13,156.250000,159.199997,154.600006,155.100006,155.100006,2755310
2017-04-17,156.000000,156.350006,153.100006,153.899994,153.899994,1769174
2017-04-18,154.500000,158.550003,152.149994,152.850006,152.850006,3163203
2017-04-19,151.000000,152.500000,147.800003,150.250000,150.250000,3817842
2017-04-20,151.699997,155.800003,150.199997,154.750000,154.750000,3535316
2017-04-21,155.449997,158.500000,154.600006,157.050003,157.050003,4255816
2017-04-24,157.000000,160.949997,156.500000,159.500000,159.500000,4096765
2017-04-25,160.949997,164.149994,159.350006,163.000000,163.000000,4338321
2017-04-26,163.800003,165.699997,157.949997,161.550003,161.550003,3339734
2017-04-27,162.399994,162.800003,158.899994,159.699997,159.699997,3293031
2017-04-28,161.000000,173.000000,160.550003,171.399994,171.399994,10939984
2017-05-02,171.399994,174.899994,168.550003,170.399994,170.399994,4413851
2017-05-03,170.399994,182.750000,168.750000,178.500000,178.500000,10891716
2017-05-04,181.300003,192.250000,180.899994,190.500000,190.500000,11069942
2017-05-05,192.000000,205.100006,182.600006,186.600006,186.600006,23218185
2017-05-08,187.800003,191.350006,185.000000,187.649994,187.649994,6590136
2017-05-09,181.899994,187.300003,178.500000,178.949997,178.949997,12307405
2017-05-10,180.000000,180.899994,174.750000,176.699997,176.699997,6518703
2017-05-11,178.000000,182.899994,176.550003,177.899994,177.899994,6597475
2017-05-12,178.600006,180.000000,172.600006,174.500000,174.500000,4172499
2017-05-15,175.000000,176.850006,172.800003,173.800003,173.800003,3134406
2017-05-16,173.649994,181.500000,170.600006,180.500000,180.500000,8205276
2017-05-17,180.899994,182.199997,178.100006,179.899994,179.899994,4079961
2017-05-18,178.800003,179.949997,175.000000,175.899994,175.899994,4131280
2017-05-19,176.399994,179.199997,172.699997,174.600006,174.600006,3454121
2017-05-22,175.750000,176.649994,166.050003,168.149994,168.149994,4290140
2017-05-23,168.500000,168.949997,161.399994,163.800003,163.800003,4554818
2017-05-24,164.699997,165.399994,156.500000,161.000000,161.000000,6768687
2017-05-25,163.300003,168.699997,162.050003,164.300003,164.300003,7337739
2017-05-26,164.500000,165.500000,160.649994,161.149994,161.149994,4576657
2017-05-29,161.500000,162.949997,152.199997,153.300003,153.300003,4952576
2017-05-30,150.149994,157.000000,149.750000,155.750000,155.750000,5269910
2017-05-31,156.000000,157.600006,152.250000,155.500000,155.500000,4363685
2017-06-01,156.100006,158.600006,154.000000,157.699997,157.699997,2838460
2017-06-02,159.100006,161.949997,157.000000,160.149994,160.149994,3801277
2017-06-05,161.350006,162.699997,159.500000,160.250000,160.250000,2817149
2017-06-06,160.600006,161.699997,156.800003,157.600006,157.600006,2907470
2017-06-07,158.300003,160.000000,156.800003,159.350006,159.350006,2316392
2017-06-08,160.100006,160.600006,156.699997,157.399994,157.399994,1494982
2017-06-09,157.300003,159.250000,156.000000,157.949997,157.949997,1699496
2017-06-12,157.000000,157.500000,150.250000,151.199997,151.199997,3955795
2017-06-13,150.600006,153.350006,149.699997,150.449997,150.449997,3430808
2017-06-14,151.550003,155.449997,148.649994,154.649994,154.649994,5357619
2017-06-15,153.050003,155.399994,152.250000,153.100006,153.100006,2807283
2017-06-16,153.300003,154.100006,150.899994,151.600006,151.600006,2001886
2017-06-19,152.800003,153.250000,151.250000,151.800003,151.800003,1865804
2017-06-20,151.250000,153.500000,150.550003,151.550003,151.550003,1822486
2017-06-21,151.000000,154.250000,150.800003,151.350006,151.350006,2480509
2017-06-22,152.100006,153.800003,149.850006,150.649994,150.649994,2047007
2017-06-23,151.000000,151.800003,145.100006,146.449997,146.449997,3253307
2017-06-27,145.000000,145.199997,140.199997,142.500000,142.500000,4354484
2017-06-28,141.000000,146.899994,140.500000,145.949997,145.949997,3596801
2017-06-29,147.399994,148.500000,144.399994,145.300003,145.300003,4298838
2017-06-30,144.100006,147.949997,144.100006,147.399994,147.399994,2159351
2017-07-03,147.500000,150.949997,146.600006,150.350006,150.350006,2095932
2017-07-04,150.000000,151.699997,146.000000,146.399994,146.399994,2462814
2017-07-05,146.600006,149.800003,146.550003,149.350006,149.350006,1838059
2017-07-06,149.600006,155.000000,149.399994,152.850006,152.850006,3357890
2017-07-07,152.500000,154.500000,150.600006,151.000000,151.000000,1863447
2017-07-10,155.800003,157.500000,155.350006,156.850006,156.850006,752420
2017-07-11,157.699997,159.500000,151.750000,152.399994,152.399994,2811203
2017-07-12,152.399994,154.899994,150.350006,154.250000,154.250000,2435109
2017-07-13,155.800003,156.800003,152.850006,154.850006,154.850006,2060709
2017-07-14,155.350006,156.100006,150.399994,155.100006,155.100006,4613690
2017-07-17,155.100006,157.199997,153.550003,155.550003,155.550003,3236234
2017-07-18,155.000000,159.000000,154.199997,155.649994,155.649994,5140840
2017-07-19,156.500000,157.399994,154.850006,156.199997,156.199997,2832316
2017-07-20,155.699997,156.350006,153.100006,153.649994,153.649994,2154357
2017-07-21,154.100006,156.399994,152.350006,154.800003,154.800003,2667146
2017-07-24,154.750000,158.649994,154.699997,157.300003,157.300003,4148506
2017-07-25,158.500000,162.000000,158.100006,161.250000,161.250000,3920362
2017-07-26,162.350006,162.699997,158.199997,159.550003,159.550003,4928905
2017-07-27,159.949997,161.500000,154.300003,154.899994,154.899994,4248777
2017-07-28,154.399994,158.600006,153.399994,157.000000,157.000000,3281664
2017-07-31,157.000000,160.199997,154.149994,158.050003,158.050003,4245041
2017-08-01,158.300003,159.199997,153.350006,154.199997,154.199997,3829223
2017-08-02,155.149994,155.949997,149.199997,150.050003,150.050003,6284203
2017-08-03,148.050003,148.500000,141.949997,143.600006,143.600006,7698675
2017-08-04,143.899994,146.649994,142.350006,145.100006,145.100006,3614231
2017-08-07,146.250000,147.649994,144.800003,146.350006,146.350006,2344223
2017-08-08,147.350006,147.699997,142.050003,142.399994,142.399994,3324166
2017-08-09,142.000000,144.000000,140.250000,141.600006,141.600006,3732422
2017-08-10,141.000000,142.800003,131.399994,134.449997,134.449997,4981645
2017-08-11,127.500000,129.649994,124.000000,127.300003,127.300003,11096223
2017-08-14,128.699997,129.899994,127.349998,128.250000,128.250000,2602207
2017-08-16,129.000000,134.350006,126.050003,133.250000,133.250000,5140083
2017-08-17,133.899994,136.000000,132.399994,133.399994,133.399994,2867662
2017-08-18,131.899994,133.000000,130.100006,132.050003,132.050003,2677422
2017-08-21,132.800003,135.149994,130.000000,131.000000,131.000000,3517270
2017-08-22,131.100006,132.199997,127.300003,128.949997,128.949997,4455494
2017-08-23,129.949997,135.300003,129.699997,134.199997,134.199997,3664065
2017-08-24,134.050003,137.600006,132.199997,136.050003,136.050003,4079241
2017-08-28,137.000000,138.199997,135.649994,136.649994,136.649994,1868001
2017-08-29,135.199997,138.449997,134.250000,134.750000,134.750000,3037504
2017-08-30,136.149994,137.300003,135.750000,136.550003,136.550003,2149784
2017-08-31,136.500000,137.250000,134.300003,136.300003,136.300003,2714923
2017-09-01,136.649994,139.699997,136.000000,138.800003,138.800003,3259203
2017-09-04,136.100006,139.300003,135.000000,135.899994,135.899994,2705717
2017-09-05,136.699997,138.100006,136.199997,137.699997,137.699997,1895102
2017-09-06,136.449997,137.899994,133.350006,133.949997,133.949997,3971541
2017-09-07,134.699997,135.850006,133.149994,133.649994,133.649994,2554628
2017-09-08,134.949997,134.949997,130.149994,131.250000,131.250000,2630786
2017-09-11,132.500000,133.949997,132.050003,133.100006,133.100006,2085086
2017-09-12,133.699997,135.949997,133.199997,134.500000,134.500000,2478794
2017-09-13,134.300003,138.949997,134.300003,136.250000,136.250000,3607657
2017-09-14,136.500000,139.300003,135.250000,137.600006,137.600006,3533287
2017-09-15,136.449997,138.850006,136.100006,137.350006,137.350006,3016999
2017-09-18,138.500000,139.850006,137.050003,137.350006,137.350006,1838750
2017-09-19,137.500000,138.550003,135.350006,136.949997,136.949997,2123143
2017-09-20,136.899994,139.649994,135.800003,138.899994,138.899994,3084823
2017-09-21,140.000000,140.000000,135.500000,135.850006,135.850006,3127070
2017-09-22,135.000000,135.050003,129.500000,129.899994,129.899994,3761505
2017-09-25,130.000000,130.500000,125.699997,130.100006,130.100006,3217340
2017-09-26,129.949997,131.699997,129.050003,130.899994,130.899994,2151558
2017-09-27,131.300003,131.899994,125.900002,126.449997,126.449997,3806216
2017-09-28,126.300003,129.300003,125.949997,128.350006,128.350006,3184769
2017-09-29,129.300003,130.399994,125.750000,126.650002,126.650002,2644012
2017-10-03,128.000000,128.399994,124.500000,126.699997,126.699997,2804739
2017-10-04,127.449997,128.600006,125.500000,126.050003,126.050003,2753625
2017-10-05,126.050003,127.849998,125.099998,125.949997,125.949997,3921410
2017-10-06,126.199997,130.500000,126.199997,129.949997,129.949997,3251667
2017-10-09,129.449997,131.949997,128.750000,131.649994,131.649994,2324414
2017-10-10,131.899994,132.399994,130.699997,131.550003,131.550003,1776258
2017-10-11,132.000000,132.750000,125.199997,125.900002,125.900002,4440347
2017-10-12,126.099998,127.199997,123.699997,126.800003,126.800003,3141835
2017-10-13,126.099998,129.399994,125.949997,127.650002,127.650002,2807411
2017-10-16,127.900002,129.100006,126.300003,127.349998,127.349998,1732783
2017-10-17,126.500000,129.300003,126.500000,127.849998,127.849998,1585164
2017-10-18,127.199997,128.199997,125.599998,126.150002,126.150002,2024616
2017-10-19,126.150002,126.900002,125.099998,125.849998,125.849998,466545
2017-10-23,127.000000,127.300003,125.550003,126.650002,126.650002,1612791
2017-10-24,127.099998,133.449997,127.099998,131.399994,131.399994,4559710
2017-10-25,144.500000,178.000000,144.500000,176.300003,176.300003,32616021
2017-10-26,177.300003,196.050003,173.750000,186.399994,186.399994,22025508
2017-10-27,186.199997,186.899994,174.199997,175.600006,175.600006,9409249
2017-10-30,175.000000,191.550003,173.149994,184.250000,184.250000,9196803
2017-10-31,184.250000,185.350006,174.199997,176.449997,176.449997,5650716
2017-11-01,178.699997,185.149994,178.250000,179.649994,179.649994,5049169
2017-11-02,179.800003,182.500000,170.199997,171.050003,171.050003,8325578
2017-11-03,173.100006,175.649994,169.600006,173.500000,173.500000,8209155
2017-11-06,182.250000,184.000000,175.500000,176.550003,176.550003,12359144
2017-11-07,177.500000,177.949997,165.500000,166.050003,166.050003,6713146
2017-11-08,166.000000,168.699997,160.600006,162.899994,162.899994,4962700
2017-11-09,164.000000,168.000000,161.800003,166.649994,166.649994,4241641
2017-11-10,165.000000,171.250000,162.600006,167.350006,167.350006,5992437
2017-11-13,169.000000,172.800003,166.899994,167.800003,167.800003,4685514
2017-11-14,165.600006,170.149994,162.000000,164.300003,164.300003,3730096
2017-11-15,164.750000,168.850006,163.100006,164.750000,164.750000,4449112
2017-11-16,165.100006,174.500000,163.750000,173.500000,173.500000,5236317
2017-11-17,177.399994,181.000000,169.350006,170.649994,170.649994,6048564
2017-11-20,170.800003,172.149994,167.300003,170.600006,170.600006,3545323
2017-11-21,171.000000,171.800003,166.100006,168.149994,168.149994,3040013
2017-11-22,168.550003,171.250000,166.250000,169.850006,169.850006,3824208
2017-11-23,169.500000,170.000000,165.000000,166.800003,166.800003,2823797
2017-11-24,167.100006,169.399994,166.550003,167.300003,167.300003,2311346
2017-11-27,165.899994,168.600006,165.100006,168.100006,168.100006,1758981
2017-11-28,168.699997,169.399994,163.649994,165.149994,165.149994,3706710
2017-11-29,166.000000,166.050003,162.449997,163.800003,163.800003,1612245
2017-11-30,162.000000,167.000000,161.199997,164.100006,164.100006,10117570
2017-12-01,163.199997,164.899994,157.199997,158.000000,158.000000,3726440
2017-12-04,158.000000,160.750000,156.199997,159.050003,159.050003,3509608
2017-12-05,159.000000,162.250000,157.199997,161.149994,161.149994,3091965
2017-12-06,159.949997,161.800003,154.350006,155.149994,155.149994,5085013
2017-12-07,156.000000,158.500000,155.300003,157.600006,157.600006,2062643
2017-12-08,158.800003,158.899994,154.800003,155.750000,155.750000,2971699
2017-12-11,156.500000,157.449997,153.100006,154.649994,154.649994,2754753
2017-12-12,154.050003,154.800003,150.000000,150.750000,150.750000,3107713
2017-12-13,150.500000,151.800003,145.199997,147.399994,147.399994,3410490
2017-12-14,148.100006,148.949997,144.750000,146.550003,146.550003,2600990
2017-12-15,148.899994,150.350006,147.649994,148.199997,148.199997,3239186
2017-12-18,147.300003,156.100006,140.550003,154.649994,154.649994,6134896
2017-12-19,155.000000,155.000000,150.000000,150.600006,150.600006,6429504
2017-12-20,150.199997,150.399994,147.600006,148.100006,148.100006,2846523
2017-12-21,148.550003,151.000000,147.100006,148.100006,148.100006,4171272
2017-12-22,148.800003,150.699997,146.699997,148.199997,148.199997,4097737
2017-12-26,148.000000,149.949997,146.649994,148.100006,148.100006,3052585
